"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"bemovi_mag_25__morph_mvt_non_cropped.51","bemovi_mag_25__morph_mvt_non_cropped","dexiostoma_prob","INTEGER",8.57919696460958e-06,0.10190435711055,0.999855079160045,13557,"8.57919696460958e-06, 9.35070037250131e-06, 9.462139333979e-06, 9.92753963497536e-06, 1.06250587837075e-05, 1.1086720695293e-05, 1.13680979693846e-05, 1.2126103065039e-05, 1.22855228541549e-05, 1.29213445165783e-05, 1.34676320454675e-05, 1.37530060830182e-05, 1.45519534155214e-05, 1.47269228681705e-05, 1.49761979200381e-05, 1.50235013468738e-05, 1.55111040891569e-05, 1.56401218636658e-05, 1.61096365364651e-05, 1.6624278455506e-05, 1.75120076877683e-05, 1.79414781271276e-05, 1.82788690765671e-05, 1.82952869087431e-05, 1.88834256148695e-05, ..., 8.57919696460958e-06, 9.35070037250131e-06, 9.462139333979e-06, 9.92753963497536e-06, 1.06250587837075e-05, 1.1086720695293e-05, 1.13680979693846e-05, 1.2126103065039e-05, 1.22855228541549e-05, 1.29213445165783e-05, 1.34676320454675e-05, 1.37530060830182e-05, 1.45519534155214e-05, 1.47269228681705e-05, 1.49761979200381e-05, 1.50235013468738e-05, 1.55111040891569e-05, 1.56401218636658e-05, 1.61096365364651e-05, 1.6624278455506e-05, 1.75120076877683e-05, 1.79414781271276e-05, 1.82788690765671e-05, 1.82952869087431e-05, 1.88834256148695e-05"
"bemovi_mag_25__morph_mvt_non_cropped.52","bemovi_mag_25__morph_mvt_non_cropped","coleps_irchel_prob","INTEGER",2.7212153997032e-07,0.0261392044786741,0.48650687514568,18372,"2.7212153997032e-07, 2.86466289938164e-07, 5.43234632047983e-07, 6.9991042600471e-07, 8.57325059833307e-07, 8.95063193393027e-07, 1.01707872927169e-06, 1.12153523017296e-06, 1.22974520137256e-06, 1.2442526965577e-06, 1.47342741027214e-06, 1.69657141581725e-06, 1.73248837810513e-06, 1.80360058707315e-06, 3.30838935245264e-06, 3.69041504865438e-06, 4.07746684094312e-06, 4.08547336316233e-06, 4.19863867800027e-06, 4.87689217964927e-06, 5.63921296260833e-06, 6.24152040069552e-06, 6.55501582475201e-06, 6.87818858195862e-06, 7.24355283377944e-06, ..., 2.7212153997032e-07, 2.86466289938164e-07, 5.43234632047983e-07, 6.9991042600471e-07, 8.57325059833307e-07, 8.95063193393027e-07, 1.01707872927169e-06, 1.12153523017296e-06, 1.22974520137256e-06, 1.2442526965577e-06, 1.47342741027214e-06, 1.69657141581725e-06, 1.73248837810513e-06, 1.80360058707315e-06, 3.30838935245264e-06, 3.69041504865438e-06, 4.07746684094312e-06, 4.08547336316233e-06, 4.19863867800027e-06, 4.87689217964927e-06, 5.63921296260833e-06, 6.24152040069552e-06, 6.55501582475201e-06, 6.87818858195862e-06, 7.24355283377944e-06"
"bemovi_mag_25__morph_mvt_non_cropped.53","bemovi_mag_25__morph_mvt_non_cropped","colpidium_prob","INTEGER",1.37057898849253e-06,0.00820845912658459,0.435503164371702,23375,"1.37057898849253e-06, 3.6931698702273e-06, 4.35349772829966e-06, 5.50553640543399e-06, 6.44958736429686e-06, 7.56771218296711e-06, 7.80770157219759e-06, 9.25128044349485e-06, 9.6802278536858e-06, 1.5617282164236e-05, 3.40129558790695e-05, 4.04368944468673e-05, 5.05301872636302e-05, 5.74276980534768e-05, 6.00192395067735e-05, 6.25692416381164e-05, 6.49597230527092e-05, 6.65230525040655e-05, 7.42131870793106e-05, 7.7040126400335e-05, 8.19486890929618e-05, 8.26669634991101e-05, 8.99816984496981e-05, 9.09066465527078e-05, 9.38554936468089e-05, ..., 1.37057898849253e-06, 3.6931698702273e-06, 4.35349772829966e-06, 5.50553640543399e-06, 6.44958736429686e-06, 7.56771218296711e-06, 7.80770157219759e-06, 9.25128044349485e-06, 9.6802278536858e-06, 1.5617282164236e-05, 3.40129558790695e-05, 4.04368944468673e-05, 5.05301872636302e-05, 5.74276980534768e-05, 6.00192395067735e-05, 6.25692416381164e-05, 6.49597230527092e-05, 6.65230525040655e-05, 7.42131870793106e-05, 7.7040126400335e-05, 8.19486890929618e-05, 8.26669634991101e-05, 8.99816984496981e-05, 9.09066465527078e-05, 9.38554936468089e-05"
"composition.1","composition","composition","TEXT",NA,NA,NA,15,""
"composition.2","composition","richness","INTEGER",7,10.3333333333333,14,3,""
"composition.3","composition","Chlamydomonas","INTEGER",1,1,1,1,""
"composition.4","composition","Cryptomonas","INTEGER",1,1,1,1,""
"composition.5","composition","Monoraphidium","INTEGER",0,0.4,1,2,""
"composition.6","composition","Cosmarium","INTEGER",0,0.4,1,2,""
"composition.7","composition","Staurastrum1","INTEGER",0,0.4,1,2,""
"composition.8","composition","Staurastrum2","INTEGER",0,0.4,1,2,""
"composition.9","composition","Desmodesmus","INTEGER",0,0.4,1,2,""
"composition.10","composition","Tetrahymena","INTEGER",0,0.4,1,2,""
"composition.11","composition","Colpidium","INTEGER",0,0.6,1,2,""
"composition.12","composition","Loxocephallus","INTEGER",0,0.6,1,2,""
"composition.13","composition","Dexiostoma","INTEGER",0,0.4,1,2,""
"composition.14","composition","Paramecium_caudatum","INTEGER",0,0.6,1,2,""
"composition.15","composition","Stylonychia1","INTEGER",0,0.4,1,2,""
"composition.16","composition","Stylonychia2","INTEGER",0,0.4,1,2,""
"composition.17","composition","Coleps_irchel","INTEGER",0,0.6,1,2,""
"composition.18","composition","Paramecium_bursaria","INTEGER",0,0.666666666666667,1,2,""
"composition.19","composition","Euplotes","INTEGER",0,0.666666666666667,1,2,""
"composition.20","composition","Didinium","INTEGER",1,1,1,1,""
"density.1","density","timestamp","TEXT",NA,NA,NA,78,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"density.2","density","day","",0,4981.12013815258,365328,78,"NA"
"density.3","density","bottle","TEXT",NA,NA,NA,30,""
"density.4","density","measurement","",NA,NA,NA,7,"NA"
"density.5","density","species","TEXT",NA,NA,NA,32,""
"density.6","density","density","INTEGER",0,2771146.96970991,178512747.47187,59066,"0, 0.160704, 0.187488, 0.187488, 0.214272, 0.214272, 0.241056, 0.26784, 0.26784, 0.294624, 0.321408, 0.333333333333333, 0.348192, 0.373872, 0.374976, 0.374976, 0.40176, 0.428544, 0.428544, 0.436184, 0.436184, 0.455328, 0.455328, 0.482112, 0.498496, ..., 0, 0.160704, 0.187488, 0.187488, 0.214272, 0.214272, 0.241056, 0.26784, 0.26784, 0.294624, 0.321408, 0.333333333333333, 0.348192, 0.373872, 0.374976, 0.374976, 0.40176, 0.428544, 0.428544, 0.436184, 0.436184, 0.455328, 0.455328, 0.482112, 0.498496"
"density.7","density","temperature","TEXT",NA,NA,NA,2,""
"density.8","density","richness","INTEGER",7,10.7495827078325,14,3,""
"density.9","density","composition","TEXT",NA,NA,NA,15,""
"density.10","density","incubator","TEXT",NA,NA,NA,8,""
"experimetal_design.1","experimetal_design","bottle","TEXT",NA,NA,NA,30,""
"experimetal_design.2","experimetal_design","temperature","TEXT",NA,NA,NA,2,""
"experimetal_design.3","experimetal_design","richness","INTEGER",7,10.3333333333333,14,3,""
"experimetal_design.4","experimetal_design","composition","TEXT",NA,NA,NA,15,""
"experimetal_design.5","experimetal_design","incubator","TEXT",NA,NA,NA,8,""
"flowcam__algae_density.1","flowcam__algae_density","date_flowcam","TEXT",NA,NA,NA,78,"18890.0, 18892.0, 18894.0, 18897.0, 18899.0, 18901.0, 18904.0, 18906.0, 18908.0, 18911.0, 18913.0, 18915.0, 18918.0, 18920.0, 18922.0, 18925.0, 18927.0, 18929.0, 18932.0, 18934.0, 18936.0, 18939.0, 18941.0, 18943.0, 18946.0, ..., 18890.0, 18892.0, 18894.0, 18897.0, 18899.0, 18901.0, 18904.0, 18906.0, 18908.0, 18911.0, 18913.0, 18915.0, 18918.0, 18920.0, 18922.0, 18925.0, 18927.0, 18929.0, 18932.0, 18934.0, 18936.0, 18939.0, 18941.0, 18943.0, 18946.0"
"flowcam__algae_density.2","flowcam__algae_density","species","TEXT",NA,NA,NA,20,""
"flowcam__algae_density.3","flowcam__algae_density","bottle","TEXT",NA,NA,NA,30,""
"flowcam__algae_density.4","flowcam__algae_density","composition","TEXT",NA,NA,NA,15,""
"flowcam__algae_density.5","flowcam__algae_density","temperature","TEXT",NA,NA,NA,2,""
"flowcam__algae_density.6","flowcam__algae_density","incubator","TEXT",NA,NA,NA,8,""
"flowcam__algae_density.7","flowcam__algae_density","volume_imaged","REAL",0.0184,0.0376110718900687,0.0389,51,"NA"
"flowcam__algae_density.8","flowcam__algae_density","dilution_factor","INTEGER",1,1.00724888902896,2,2,""
"flowcam__algae_density.9","flowcam__algae_density","richness","INTEGER",7,10.8151848466702,14,3,""
"flowcam__algae_density.10","flowcam__algae_density","count","INTEGER",0,1704.68716316304,34718,6442,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, ..., 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24"
"flowcam__algae_density.11","flowcam__algae_density","density","REAL",0,45682.2504772761,980734.463276836,18863,"NA"
"flowcam__algae_density.12","flowcam__algae_density","timestamp","TEXT",NA,NA,NA,78,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"flowcam__algae_traits.1","flowcam__algae_traits","particle_id","INTEGER",1,13406.4787401069,47932,47688,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, ..., 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25"
"flowcam__algae_traits.2","flowcam__algae_traits","area_abd","REAL",0.61,65.3469239481851,48811.52,18027,"NA"
"flowcam__algae_traits.3","flowcam__algae_traits","area_filled","REAL",0.61,68.1043632432517,57710.73,18748,"NA"
"flowcam__algae_traits.4","flowcam__algae_traits","aspect_ratio","REAL",0,0.558253727782711,1,9764,"NA"
"flowcam__algae_traits.5","flowcam__algae_traits","average_blue","REAL",21.6448,109.583105471853,200.69,383069,"NA"
"flowcam__algae_traits.6","flowcam__algae_traits","average_green","REAL",29.6319,116.420567623045,195.13,367926,"NA"
"flowcam__algae_traits.7","flowcam__algae_traits","average_red","REAL",26.7798,119.675165374247,216.22,366051,"NA"
"flowcam__algae_traits.8","flowcam__algae_traits","calibration_factor","REAL",0.5501,0.550142906443046,0.5535,2,"NA"
"flowcam__algae_traits.9","flowcam__algae_traits","calibration_image","INTEGER",1,1,1,1,""
"flowcam__algae_traits.10","flowcam__algae_traits","camera","INTEGER",1,1,1,1,""
"flowcam__algae_traits.11","flowcam__algae_traits","capture_x","INTEGER",9,642.992272798898,1263,1255,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, ..., 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33"
"flowcam__algae_traits.12","flowcam__algae_traits","capture_y","INTEGER",1,462.490421621838,960,960,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, ..., 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25"
"flowcam__algae_traits.13","flowcam__algae_traits","ch1_area","INTEGER",0,0,0,1,""
"flowcam__algae_traits.14","flowcam__algae_traits","ch1_peak","INTEGER",0,0,0,1,""
"flowcam__algae_traits.15","flowcam__algae_traits","ch1_width","INTEGER",0,0,0,1,""
"flowcam__algae_traits.16","flowcam__algae_traits","ch2_area","INTEGER",0,0,0,1,""
"flowcam__algae_traits.17","flowcam__algae_traits","ch2_peak","INTEGER",0,0,0,1,""
"flowcam__algae_traits.18","flowcam__algae_traits","ch2_width","INTEGER",0,0,0,1,""
"flowcam__algae_traits.19","flowcam__algae_traits","ch2_ch1_ratio","INTEGER",0,0,0,1,""
"flowcam__algae_traits.20","flowcam__algae_traits","circle_fit","REAL",0,0.551778696876153,0.97,9570,"NA"
"flowcam__algae_traits.21","flowcam__algae_traits","circularity","REAL",0.01,0.626095170580396,1,9662,"NA"
"flowcam__algae_traits.22","flowcam__algae_traits","circularity_hu","REAL",0.0106,0.685041926733772,1,9679,"NA"
"flowcam__algae_traits.23","flowcam__algae_traits","compactness","REAL",1,2.42116611589908,141.04,89335,"NA"
"flowcam__algae_traits.24","flowcam__algae_traits","convex_perimeter","REAL",8.0022,43.3456676469682,1025.1,439156,"NA"
"flowcam__algae_traits.25","flowcam__algae_traits","convexity","REAL",0,0.931311163202085,1,7923,"NA"
"flowcam__algae_traits.26","flowcam__algae_traits","date_flowcam","TEXT",NA,NA,NA,78,"18890.0, 18892.0, 18894.0, 18897.0, 18899.0, 18901.0, 18904.0, 18906.0, 18908.0, 18911.0, 18913.0, 18915.0, 18918.0, 18920.0, 18922.0, 18925.0, 18927.0, 18929.0, 18932.0, 18934.0, 18936.0, 18939.0, 18941.0, 18943.0, 18946.0, ..., 18890.0, 18892.0, 18894.0, 18897.0, 18899.0, 18901.0, 18904.0, 18906.0, 18908.0, 18911.0, 18913.0, 18915.0, 18918.0, 18920.0, 18922.0, 18925.0, 18927.0, 18929.0, 18932.0, 18934.0, 18936.0, 18939.0, 18941.0, 18943.0, 18946.0"
"flowcam__algae_traits.27","flowcam__algae_traits","diameter_abd","REAL",0.88,8.02318045047119,249.3,11513,"NA"
"flowcam__algae_traits.28","flowcam__algae_traits","diameter_esd","REAL",2,12.1232057870006,324.41,16187,"NA"
"flowcam__algae_traits.29","flowcam__algae_traits","edge_gradient","REAL",4.55,96.9466979787875,238.84,333613,"NA"
"flowcam__algae_traits.30","flowcam__algae_traits","elongation","REAL",1,5.25782818496139,441.07,170897,"NA"
"flowcam__algae_traits.31","flowcam__algae_traits","feret_angle_max","INTEGER",-90,9.80902998129771,90,37,""
"flowcam__algae_traits.32","flowcam__algae_traits","feret_angle_min","INTEGER",-90,4.04487627842314,90,37,""
"flowcam__algae_traits.33","flowcam__algae_traits","fiber_curl","REAL",0,0.185060849072377,6.62,18683,"NA"
"flowcam__algae_traits.34","flowcam__algae_traits","fiber_straightness","REAL",0.13,0.931187445448058,3.1822,11681,"NA"
"flowcam__algae_traits.35","flowcam__algae_traits","filter_score","INTEGER",0,0,0,1,""
"flowcam__algae_traits.36","flowcam__algae_traits","geodesic_aspect_ratio","REAL",0,0.567150618478617,1,9237,"NA"
"flowcam__algae_traits.37","flowcam__algae_traits","geodesic_length","REAL",2.639,18.7700166611289,2203.61,261248,"NA"
"flowcam__algae_traits.38","flowcam__algae_traits","geodesic_thickness","REAL",0.45,6.06565401882276,64.26,96688,"NA"
"flowcam__algae_traits.39","flowcam__algae_traits","image_file","TEXT",NA,NA,NA,1816,"1_000001.tif, 1_000002.tif, 1_000003.tif, 1_000004.tif, 1_000005.tif, 1_000006.tif, 1_000007.tif, 1_000008.tif, 1_000009.tif, 1_000010.tif, 1_000011.tif, 1_000012.tif, 1_000013.tif, 1_000014.tif, 1_000015.tif, 1_000016.tif, 1_000017.tif, 1_000018.tif, 1_000019.tif, 1_000020.tif, 1_000021.tif, 1_000022.tif, 1_000023.tif, 1_000024.tif, 1_000025.tif, ..., 1_000001.tif, 1_000002.tif, 1_000003.tif, 1_000004.tif, 1_000005.tif, 1_000006.tif, 1_000007.tif, 1_000008.tif, 1_000009.tif, 1_000010.tif, 1_000011.tif, 1_000012.tif, 1_000013.tif, 1_000014.tif, 1_000015.tif, 1_000016.tif, 1_000017.tif, 1_000018.tif, 1_000019.tif, 1_000020.tif, 1_000021.tif, 1_000022.tif, 1_000023.tif, 1_000024.tif, 1_000025.tif"
"flowcam__algae_traits.40","flowcam__algae_traits","image_height","INTEGER",4,34.9683011869967,798,462,"4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, ..., 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28"
"flowcam__algae_traits.41","flowcam__algae_traits","image_width","INTEGER",3,23.4131933728244,620,408,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, ..., 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27"
"flowcam__algae_traits.42","flowcam__algae_traits","image_x","INTEGER",0,618.090473474357,1283,1279,"0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, ..., 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29"
"flowcam__algae_traits.43","flowcam__algae_traits","image_y","INTEGER",0,422.303412813104,950,928,"0, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, ..., 0, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47"
"flowcam__algae_traits.44","flowcam__algae_traits","intensity","REAL",26.9405,116.580705046689,196.88,364952,"NA"
"flowcam__algae_traits.45","flowcam__algae_traits","length","REAL",2.04,16.1904340935755,441.34,14611,"NA"
"flowcam__algae_traits.46","flowcam__algae_traits","particles_per_chain","INTEGER",1,1.02209036348697,28,21,""
"flowcam__algae_traits.47","flowcam__algae_traits","perimeter","REAL",10.4215,49.6711448412126,4420.66,58799,"NA"
"flowcam__algae_traits.48","flowcam__algae_traits","ratio_blue_green","REAL",0.4609,0.936870389671209,1.7155,8435,"NA"
"flowcam__algae_traits.49","flowcam__algae_traits","ratio_red_blue","REAL",0.3747,1.09978595428762,2.1918,9938,"NA"
"flowcam__algae_traits.50","flowcam__algae_traits","ratio_red_green","REAL",0.5867,1.02618940423398,1.64,4546,"NA"
"flowcam__algae_traits.51","flowcam__algae_traits","roughness","REAL",0.3402,1.16987740773604,12.14,14024,"NA"
"flowcam__algae_traits.52","flowcam__algae_traits","scatter_area","INTEGER",0,0,0,1,""
"flowcam__algae_traits.53","flowcam__algae_traits","scatter_peak","INTEGER",0,0,0,1,""
"flowcam__algae_traits.54","flowcam__algae_traits","scatter_width","INTEGER",0,0,0,1,""
"flowcam__algae_traits.55","flowcam__algae_traits","sigma_intensity","REAL",0.73,18.2295244553507,55.28,198973,"NA"
"flowcam__algae_traits.56","flowcam__algae_traits","source_image","INTEGER",32,570.346790866939,1170,1139,"32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, ..., 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56"
"flowcam__algae_traits.57","flowcam__algae_traits","sum_intensity","INTEGER",622,38004.417856106,18011809,347608,"622, 728, 775, 788, 810, 814, 815, 844, 856, 858, 859, 863, 864, 870, 871, 873, 874, 875, 876, 879, 880, 881, 883, 887, 888, ..., 622, 728, 775, 788, 810, 814, 815, 844, 856, 858, 859, 863, 864, 870, 871, 873, 874, 875, 876, 879, 880, 881, 883, 887, 888"
"flowcam__algae_traits.58","flowcam__algae_traits","symmetry","REAL",0,0.64232941670626,1,9954,"NA"
"flowcam__algae_traits.59","flowcam__algae_traits","time","TEXT",NA,NA,NA,26375,"09:37:43, 09:37:44, 09:37:45, 09:37:46, 09:37:47, 09:37:48, 09:37:49, 09:37:50, 09:37:51, 09:37:52, 09:37:53, 09:37:54, 09:37:55, 09:37:56, 09:37:57, 09:37:58, 09:37:59, 09:38:00, 09:38:01, 09:38:02, 09:38:03, 09:38:04, 09:38:05, 09:38:06, 09:38:07, ..., 09:37:43, 09:37:44, 09:37:45, 09:37:46, 09:37:47, 09:37:48, 09:37:49, 09:37:50, 09:37:51, 09:37:52, 09:37:53, 09:37:54, 09:37:55, 09:37:56, 09:37:57, 09:37:58, 09:37:59, 09:38:00, 09:38:01, 09:38:02, 09:38:03, 09:38:04, 09:38:05, 09:38:06, 09:38:07"
"flowcam__algae_traits.60","flowcam__algae_traits","timestamp_flowcam","TEXT",NA,NA,NA,1589776,"1632146115.004, 1632146115.052, 1632146115.102, 1632146115.152, 1632146115.202, 1632146115.252, 1632146115.304, 1632146115.352, 1632146115.402, 1632146115.454, 1632146115.504, 1632146115.552, 1632146115.607, 1632146115.652, 1632146115.702, 1632146115.754, 1632146115.802, 1632146115.852, 1632146115.904, 1632146115.952, 1632146116.002, 1632146116.052, 1632146116.102, 1632146116.152, 1632146116.204, ..., 1632146115.004, 1632146115.052, 1632146115.102, 1632146115.152, 1632146115.202, 1632146115.252, 1632146115.304, 1632146115.352, 1632146115.402, 1632146115.454, 1632146115.504, 1632146115.552, 1632146115.607, 1632146115.652, 1632146115.702, 1632146115.754, 1632146115.802, 1632146115.852, 1632146115.904, 1632146115.952, 1632146116.002, 1632146116.052, 1632146116.102, 1632146116.152, 1632146116.204"
"flowcam__algae_traits.61","flowcam__algae_traits","transparency","REAL",0.01,0.264842897982423,0.889,8208,"NA"
"flowcam__algae_traits.62","flowcam__algae_traits","volume_abd","REAL",0.3541879,573.638312980262,8112361,18025,"NA"
"flowcam__algae_traits.63","flowcam__algae_traits","volume_esd","REAL",4.189044,2906.13764418357,17875770,16440369,"NA"
"flowcam__algae_traits.64","flowcam__algae_traits","width","REAL",0.55,6.09215506858836,272.71,9253,"NA"
"flowcam__algae_traits.65","flowcam__algae_traits","bottle","TEXT",NA,NA,NA,30,""
"flowcam__algae_traits.66","flowcam__algae_traits","volume_imaged","REAL",0.0184,0.0374760363905315,0.0389,51,"NA"
"flowcam__algae_traits.67","flowcam__algae_traits","dilution_factor","INTEGER",1,1.00395775264019,2,2,""
"flowcam__algae_traits.68","flowcam__algae_traits","area_x","TEXT",NA,NA,NA,4,""
"flowcam__algae_traits.69","flowcam__algae_traits","area_y","TEXT",NA,NA,NA,4,""
"flowcam__algae_traits.70","flowcam__algae_traits","subarea","TEXT",NA,NA,NA,16,""
"flowcam__algae_traits.71","flowcam__algae_traits","temperature","TEXT",NA,NA,NA,2,""
"flowcam__algae_traits.72","flowcam__algae_traits","richness","INTEGER",7,10.5435643335357,14,3,""
"flowcam__algae_traits.73","flowcam__algae_traits","composition","TEXT",NA,NA,NA,15,""
"flowcam__algae_traits.74","flowcam__algae_traits","incubator","TEXT",NA,NA,NA,8,""
"flowcam__algae_traits.75","flowcam__algae_traits","species","TEXT",NA,NA,NA,20,""
"flowcam__algae_traits.76","flowcam__algae_traits","species_probability","REAL",0.108395012222732,0.779930684073456,0.999998393153683,54088005,"NA"
"flowcam__algae_traits.77","flowcam__algae_traits","airbubbles_prob","REAL",3.01714657846748e-09,0.0090346013998457,0.999936472033665,54088006,"NA"
"flowcam__algae_traits.78","flowcam__algae_traits","chlamydomonas_prob","REAL",2.84171780897777e-09,0.131551954577548,0.999558731081314,54088005,"NA"
"flowcam__algae_traits.79","flowcam__algae_traits","chlamydomonasclumps_prob","REAL",1.63645631234136e-09,0.0184335587757298,0.999951232187133,54088007,"NA"
"flowcam__algae_traits.80","flowcam__algae_traits","coleps_irchel_prob","REAL",1.55790221989835e-08,0.00210751898423852,0.995363135389629,34857707,"NA"
"flowcam__algae_traits.81","flowcam__algae_traits","cosmarium_prob","REAL",2.31650198807358e-08,0.00200125973337806,0.999783122469462,25437985,"NA"
"flowcam__algae_traits.82","flowcam__algae_traits","cryptomonas_prob","REAL",3.11464434073555e-09,0.0518299750551523,0.99973147857537,54088006,"NA"
"flowcam__algae_traits.83","flowcam__algae_traits","debris_prob","REAL",6.76327962396377e-09,0.040771123309622,0.999550463182387,54088005,"NA"
"flowcam__algae_traits.84","flowcam__algae_traits","desmodesmus_prob","REAL",4.77600546366327e-08,0.471794234376952,0.999964844858747,22068357,"NA"
"flowcam__algae_traits.85","flowcam__algae_traits","digestedalgae_prob","REAL",4.63803441254159e-09,0.0479156833070024,0.998182388916094,54088006,"NA"
"flowcam__algae_traits.86","flowcam__algae_traits","loxocephallus_prob","REAL",4.45856378025394e-09,0.00353351178423013,0.987661173843602,34190449,"NA"
"flowcam__algae_traits.87","flowcam__algae_traits","otherciliate_prob","REAL",5.11155858147669e-08,0.00155391369488968,0.997772430117089,54088006,"NA"
"flowcam__algae_traits.88","flowcam__algae_traits","tetrahymena_prob","REAL",7.73827188172796e-08,0.00380933708288712,0.989248743559285,19171732,"NA"
"flowcam__algae_traits.89","flowcam__algae_traits","staurastrum1_prob","INTEGER",6.48272118930091e-07,0.010195915155491,0.999535141096859,19492251,"6.48272118930091e-07, 1.04258585757651e-06, 1.22109708399001e-06, 1.24749658572951e-06, 1.27109490518817e-06, 1.33549852079195e-06, 1.62255948024235e-06, 1.62821850459749e-06, 1.66882830149877e-06, 1.68516189396218e-06, 1.79813079227625e-06, 1.8453202549604e-06, 1.87693410450913e-06, 1.9681920197239e-06, 1.99997558136852e-06, 2.07122198219598e-06, 2.09798133384389e-06, 2.20587078240277e-06, 2.21043191880925e-06, 2.25697233514209e-06, 2.27414545022186e-06, 2.31291770437047e-06, 2.37616511687452e-06, 2.38365992168964e-06, 2.38643790974093e-06, ..., 6.48272118930091e-07, 1.04258585757651e-06, 1.22109708399001e-06, 1.24749658572951e-06, 1.27109490518817e-06, 1.33549852079195e-06, 1.62255948024235e-06, 1.62821850459749e-06, 1.66882830149877e-06, 1.68516189396218e-06, 1.79813079227625e-06, 1.8453202549604e-06, 1.87693410450913e-06, 1.9681920197239e-06, 1.99997558136852e-06, 2.07122198219598e-06, 2.09798133384389e-06, 2.20587078240277e-06, 2.21043191880925e-06, 2.25697233514209e-06, 2.27414545022186e-06, 2.31291770437047e-06, 2.37616511687452e-06, 2.38365992168964e-06, 2.38643790974093e-06"
